name;line_id;station_id;Geo Shape;type;num_docks_available;is_installed;date_installed;price;price_navigo;web;project_owner;zdcld;zdcname;insee_code;municipality;x_long;y_lat;Geo Point;Column 45
GROSLAY;TRAIN H;1059;"{""coordinates"": [2.353672, 48.984704], ""type"": ""Point""}";consigne;40;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;65749;Groslay;95288;Groslay;2.353672;48.984704;48.984704, 2.353672;
GROSLAY;TRAIN H;1061;"{""coordinates"": [2.353065, 48.9842715], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;65749;Groslay;95288;Groslay;2.353065;48.9842715;48.9842715, 2.353065;
HÔPITAL DE MONTFERMEIL;TRAM 4;337;"{""coordinates"": [2.571374, 48.900306], ""type"": ""Point""}";consigne;32;true;2022;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;IDFM;73329;Hôpital de Montfermeil;93047;Montfermeil;2.571374;48.900306;48.900306, 2.571374;
HÔPITAL DE MONTFERMEIL;TRAM 4;338;"{""coordinates"": [2.571072, 48.900719], ""type"": ""Point""}";abri;28;true - non labellisé;2021;;NC;NC;IDFM;73329;Hôpital de Montfermeil;93047;Montfermeil;2.571072;48.900719;48.900719, 2.571072;
HOPITAL INTERCOMMUNAL;TVM;215;"{""coordinates"": [2.464638, 48.797698], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;Département - Val-de-Marne;70292;Hôpital Intercommunal;94028;Créteil;2.464638;48.797698;48.797698, 2.464638;
ISSY-VAL-DE-SEINE;RER C,TRAM 2;599;"{""coordinates"": [2.263836935, 48.82949002], ""type"": ""Point""}";abri;20;true;2022;;NC;NC;SNCF;71016;Issy Val de Seine;92040;Issy-les-Moulineaux;2.263836935;48.82949002;48.82949002, 2.263836935;
IVRY-SUR-SEINE;RER C;890;"{""coordinates"": [2.391521, 48.814729], ""type"": ""Point""}";abri;12;true;2024;;NC;NC;SNCF;424396;Ivry-sur-Seine;94041;Ivry-sur-Seine;2.391521;48.814729;48.814729, 2.391521;
BOIS BRIARD;TRAM 12;622;"{""coordinates"": [2.416299975, 48.62231198], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;IDFM;99999013;BOIS BRIARD;91228;Évry-Courcouronnes;2.416299975;48.62231198;48.62231198, 2.416299975;
JUZIERS;TRAIN J;349;"{""coordinates"": [1.845134448, 48.99224125], ""type"": ""Point""}";abri;10;true;2021;;NC;NC;CU Grand Paris Seine et Oise;65988;Juziers;78327;Juziers;1.845134448;48.99224125;48.99224125, 1.845134448;
LA BARRE-ORMESSON;TRAIN H;352;"{""coordinates"": [2.3171, 48.9661], ""type"": ""Point""}";abri;8;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;65360;La Barre Ormesson;95197;Deuil-la-Barre;2.3171;48.9661;48.9661, 2.3171;
LA VERRIERE;TRAIN N,TRAIN U;713;"{""coordinates"": [1.943944, 48.755778], ""type"": ""Point""}";abri;28;true;2024;;NC;NC;CA - Saint-Quentin-en-Yvelines;63426;La Verrière;78644;La Verrière;1.943944;48.755778;48.755778, 1.943944;
LAGNY-THORIGNY;TRAIN P;1062;"{""coordinates"": [2.703888, 48.88189], ""type"": ""Point""}";consigne;20;true;2023;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;68494;Lagny - Thorigny;77243;Lagny-sur-Marne;2.703888;48.88189;48.88189, 2.703888;
LE CLOS LA GARENNE;TVM;216;"{""coordinates"": [2.327682, 48.757517], ""type"": ""Point""}";abri;12;true;2020;;NC;NC;Département - Val-de-Marne;99999024;LE CLOS LA GARENNE;94034;Fresnes;2.327682;48.757517;48.757517, 2.327682;
TRAITE DE ROME;TRAM 12;621;"{""coordinates"": [2.406894, 48.625618], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;IDFM;99999037;TRAITE-DE-ROME;91228;Évry-Courcouronnes;2.406894;48.625618;48.625618, 2.406894;
LE GUICHET;RER B;934;"{""coordinates"": [2.2121085, 48.7060877], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;RATP;63025;Le Guichet;91471;Orsay;2.2121085;48.7060877;48.7060877, 2.2121085;
BURES-SUR-YVETTE;RER B;815;"{""coordinates"": [2.162917, 48.69569], ""type"": ""Point""}";abri;14;true;2021;;NC;NC;IDFM;62851;Bures-sur-Yvette;91122;Bures-sur-Yvette;2.162917;48.69569;48.69569, 2.162917;
LEON BLUM;TRAM 4;372;"{""coordinates"": [2.533061, 48.908049], ""type"": ""Point""}";abri;24;true - non labellisé;2021;;NC;NC;IDFM;73362;Léon Blum;93046;Livry-Gargan;2.533061;48.908049;48.908049, 2.533061;
LES BOULLEREAUX-CHAMPIGNY;RER E;1100;"{""coordinates"": [2.512066, 48.824961], ""type"": ""Point""}";abri;50;true;2024;;NC;NC;SNCF;73098;Les Boullereaux Champigny;94017;Champigny-sur-Marne;2.512066;48.824961;48.824961, 2.512066;
GIF-SUR-YVETTE;RER B;719;"{""coordinates"": [2.136555556, 48.6982778], ""type"": ""Point""}";abri;14;true;2021;;NC;NC;IDFM;62890;Gif-Sur-Yvette;91272;Gif-sur-Yvette;2.136555556;48.6982778;48.6982778, 2.136555556;
L'HAY LES ROSES;METRO 14;1085;"{""coordinates"": [2.353875, 48.775959], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;RATP;69974;Chevilly 3 Communes;94038;L'Haÿ-les-Roses;2.353875;48.775959;48.775959, 2.353875;
LE GUICHET;RER B;741;"{""coordinates"": [2.191222, 48.704823], ""type"": ""Point""}";abri;16;true;2021;;NC;NC;IDFM;63025;Le Guichet;91471;Orsay;2.191222;48.704823;48.704823, 2.191222;
LOZERE;RER B;816;"{""coordinates"": [2.211784, 48.706273], ""type"": ""Point""}";abri;20;true;2021;;NC;NC;IDFM;63029;Lozère;91477;Palaiseau;2.211784;48.706273;48.706273, 2.211784;
LONGJUMEAU;TRAM 12;896;"{""coordinates"": [2.294717, 48.702058], ""type"": ""Point""}";abri;16;true;2024;;NC;NC;SNCF;62977;Longjumeau;91345;Longjumeau;2.294717;48.702058;48.702058, 2.294717;
LOUVECIENNES;TRAIN L;383;"{""coordinates"": [2.1232, 48.8609], ""type"": ""Point""}";consigne;5;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;64341;Louveciennes;78350;Louveciennes;2.1232;48.8609;48.8609, 2.1232;
BAILLY;TRAM 13;335;"{""coordinates"": [2.074041, 48.837274], ""type"": ""Point""}";abri;12;true;2022;;NC;NC;IDFM;480951;Bailly;78043;Bailly;2.074041;48.837274;48.837274, 2.074041;
SAINT-QUENTIN-EN-YVELINES;RER C,TRAIN N,TRAIN U;1303;"{""coordinates"": [2.044331906, 48.78624929], ""type"": ""Point""}";abri;12;true;2023;;NC;https://idf-mobilites.fr/sqy-parking-velos;IDFM;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;78423;Montigny-le-Bretonneux;2.044331906;48.78624929;48.78624929, 2.044331906;
MAIRIE DE MONTREUIL;METRO 9;178;"{""coordinates"": [2.440909059, 48.86283902], ""type"": ""Point""}";consigne;56;true;2018;25 €;25 €;https://www.montreuil.fr/venir-et-se-deplacer/se-deplacer-a-velo;Montreuil;71785;Mairie de Montreuil;93048;Montreuil;2.440909059;48.86283902;48.86283902, 2.440909059;
MAISONS-ALFORT-ALFORTVILLE;RER D;245;"{""coordinates"": [2.4258, 48.8027], ""type"": ""Point""}";consigne;72;true;2019;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;73625;Maisons-Alfort - Alfortville;94002;Alfortville;2.4258;48.8027;48.8027, 2.4258;
MAISONS-ALFORT-LES JUILLIOTTES;METRO 8;117;"{""coordinates"": [2.443876, 48.804109], ""type"": ""Point""}";abri;28;true;2017;;NC;NC;RATP;70358;Maisons-Alfort - Les Juilliottes;94046;Maisons-Alfort;2.443876;48.804109;48.804109, 2.443876;
MALAKOFF - RUE ETIENNE DOLET;METRO 13;122;"{""coordinates"": [2.297199, 48.815575], ""type"": ""Point""}";abri;16;true;2023;;NC;NC;EPT - Vallée Sud Grand Paris;70562;Malakoff - Rue Etienne Dolet;92046;Malakoff;2.297199;48.815575;48.815575, 2.297199;
MARNE-LA-VALLEE CHESSY;RER A;248;"{""coordinates"": [2.78272762, 48.86701816], ""type"": ""Point""}";abri;20;true;2019;;NC;NC;CA - Val d'Europe Agglomération;68385;Marne-la-Vallée Chessy;77111;Chessy;2.78272762;48.86701816;48.86701816, 2.78272762;
MASSY - PALAISEAU;RER B,RER C,TRAM 12,TRAIN V;120;"{""coordinates"": [2.2577, 48.7263], ""type"": ""Point""}";consigne;40;true;2017;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63244;Massy - Palaiseau;91377;Massy;2.2577;48.7263;48.7263, 2.2577;
MASSY - VERRIERES;RER B,RER C;939;"{""coordinates"": [2.273681, 48.7341538], ""type"": ""Point""}";abri;12;true;2023;;NC;NC;RATP;63320;Massy - Verrières;91377;Massy;2.273681;48.7341538;48.7341538, 2.273681;
MEUDON;TRAIN N;24;"{""coordinates"": [2.2408, 48.8148], ""type"": ""Point""}";consigne;40;true;2012;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;70515;Meudon;92048;Meudon;2.2408;48.8148;48.8148, 2.2408;
MEUDON;TRAIN N;897;"{""coordinates"": [2.240891, 48.814843], ""type"": ""Point""}";abri;10;true;2024;;NC;NC;SNCF;70515;Meudon;92048;Meudon;2.240891;48.814843;48.814843, 2.240891;
MEUDON;TRAIN N;898;"{""coordinates"": [2.24092, 48.815058], ""type"": ""Point""}";abri;40;true;2024;;NC;NC;SNCF;70515;Meudon;92048;Meudon;2.24092;48.815058;48.815058, 2.24092;
MONTEREAU;TRAIN R;756;"{""coordinates"": [2.94179, 48.38041], ""type"": ""Point""}";consigne;43;true;2023;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;61414;Montereau;77305;Montereau-Fault-Yonne;2.94179;48.38041;48.38041, 2.94179;
MONTFORT-L'AMAURY-MERE;TRAIN N;63;"{""coordinates"": [1.8151, 48.8025], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;63955;Montfort-l'Amaury - Méré;78389;Méré;1.8151;48.8025;48.8025, 1.8151;
MONTSOULT-MAFFLIERS;TRAIN H;1068;"{""coordinates"": [2.322052, 49.06597], ""type"": ""Point""}";abri;9;true;2024;;NC;NC;SNCF;67000;Montsoult - Maffliers;95430;Montsoult;2.322052;49.06597;49.06597, 2.322052;
MORET-VENEUX-LES-SABLONS;TRAIN R;1361;"{""coordinates"": [2.799724, 48.378115], ""type"": ""Point""}";abri;10;true;2024;;NC;NC;SNCF;61410;Moret - Veneux-les-Sablons;77316;Moret-Loing-et-Orvanne;2.799724;48.378115;48.378115, 2.799724;
MORET-VENEUX-LES-SABLONS;TRAIN R;1362;"{""coordinates"": [2.801156, 48.37817], ""type"": ""Point""}";abri;66;true;2024;;NC;NC;SNCF;61410;Moret - Veneux-les-Sablons;77316;Moret-Loing-et-Orvanne;2.801156;48.37817;48.37817, 2.801156;
NANGIS;TRAIN P;1069;"{""coordinates"": [3.012182, 48.561481], ""type"": ""Point""}";consigne;15;true;2024;30;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;62168;Nangis;77327;Nangis;3.012182;48.561481;48.561481, 3.012182;
NOISY-LE-GRAND-MONT-D'EST;RER A;84;"{""coordinates"": [2.55093098, 48.84073008], ""type"": ""Point""}";abri;72;true;2023;;NC;NC;RATP;412697;Noisy-le-Grand - Mont d'Est;93051;Noisy-le-Grand;2.55093098;48.84073008;48.84073008, 2.55093098;
NOTRE DAME DES ANGES;TRAM 4;1009;"{""coordinates"": [2.556592, 48.900407], ""type"": ""Point""}";abri;12;true - non labellisé;2021;;NC;NC;IDFM;477285;Notre-Dame des Anges;93047;Montfermeil;2.556592;48.900407;48.900407, 2.556592;
OZOIR-LA-FERRIERE;RER E;128;"{""coordinates"": [2.6901, 48.7703], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;462934;Ozoir-la-Ferrière;77350;Ozoir-la-Ferrière;2.6901;48.7703;48.7703, 2.6901;
PALAISEAU;RER B;536;"{""coordinates"": [2.2465213, 48.7175851], ""type"": ""Point""}";abri;16;true;2023;;NC;NC;RATP;63175;Palaiseau;91477;Palaiseau;2.2465213;48.7175851;48.7175851, 2.2465213;
PARC INTERDEPARTEMENTAL DES SPORTS;TVM,393;129;"{""coordinates"": [2.426102, 48.770511], ""type"": ""Point""}";abri;12;true;2017;;NC;NC;Département - Val-de-Marne;69900;Parc Interdépartemental des Sports;94022;Choisy-le-Roi;2.426102;48.770511;48.770511, 2.426102;
PARIS AUSTERLITZ;RER C,METRO 5,METRO 10;1046;"{""coordinates"": [2.366692, 48.842509], ""type"": ""Point""}";abri;43;true;2024;;NC;NC;SNCF;71135;Gare d'Austerlitz;75113;Paris 13e Arrondissement;2.366692;48.842509;48.842509, 2.366692;
PARIS BERCY;;1329;"{""coordinates"": [2.382406, 48.83925], ""type"": ""Point""}";abri;3;true;2024;;NC;NC;SNCF;71607;Bercy;75112;Paris 12e Arrondissement;2.382406;48.83925;48.83925, 2.382406;
PARIS GARE DE L'EST;METRO 4,METRO 5,METRO 7,TRAIN P;177;"{""coordinates"": [2.35995, 48.87606], ""type"": ""Point""}";consigne;69;true;2018;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;71359;Gare de l'Est;75110;Paris 10e Arrondissement;2.35995;48.87606;48.87606, 2.35995;
PARIS GARE DE L'EST;METRO 4,METRO 5,METRO 7,TRAIN P;731;"{""coordinates"": [2.36005, 48.876234], ""type"": ""Point""}";abri;52;true;2024;;NC;NC;SNCF;71359;Gare de l'Est;75110;Paris 10e Arrondissement;2.36005;48.876234;48.876234, 2.36005;0,513968473
PARIS GARE DE LYON;METRO 1,METRO 14,RER A,RER D,TRAIN R;1076;"{""coordinates"": [2.373133309, 48.84420044], ""type"": ""Point""}";abri;408;true;2023;;NC;NC;SNCF;73626;Gare de Lyon;75112;Paris 12e Arrondissement;2.373133309;48.84420044;48.84420044, 2.373133309;
PARIS GARE MONTPARNASSE;TRAIN N,METRO 4,METRO 6,METRO 13,METRO 12;1189;"{""coordinates"": [2.316904, 48.83903], ""type"": ""Point""}";abri;501;true;2024;;NC;NC;SNCF;71139;Gare Montparnasse;75115;Paris 15e Arrondissement;2.316904;48.83903;48.83903, 2.316904;
PASTEUR;TVM;130;"{""coordinates"": [2.41709492, 48.76786894], ""type"": ""Point""}";abri;12;true;2017;;NC;NC;Département - Val-de-Marne;71125;Pasteur;94022;Choisy-le-Roi;2.41709492;48.76786894;48.76786894, 2.41709492;
PETIT VAUX;TRAM 12;615;"{""coordinates"": [2.331257, 48.677041], ""type"": ""Point""}";abri;16;true;2024;;NC;NC;SNCF;60985;Petit Vaux;91216;Épinay-sur-Orge;2.331257;48.677041;48.677041, 2.331257;
PIERRE ET MARIE CURIE;METRO 7;28;"{""coordinates"": [2.377365108, 48.81566434], ""type"": ""Point""}";abri;20;true;2015;;NC;NC;RATP;70537;Pierre et Marie Curie;94041;Ivry-sur-Seine;2.377365108;48.81566434;48.81566434, 2.377365108;
PLAISIR-GRIGNON;TRAIN N;29;"{""coordinates"": [1.9429, 48.8318], ""type"": ""Point""}";consigne;40;true;2016;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;64199;Plaisir - Grignon;78490;Plaisir;1.9429;48.8318;48.8318, 1.9429;
PONT DE LEVALLOIS - BECON;METRO 3;105;"{""coordinates"": [2.28128, 48.89605], ""type"": ""Point""}";abri;30;true;2024;;NC;NC;RATP;72057;Pont de Levallois - Bécon;92044;Levallois-Perret;2.28128;48.89605;48.89605, 2.28128;
PONTOISE;RER C,TRAIN H,TRAIN J;771;"{""coordinates"": [2.095551725, 49.04732701], ""type"": ""Point""}";abri;40;true;2024;;NC;NC;SNCF;66816;Pontoise;95500;Pontoise;2.095551725;49.04732701;49.04732701, 2.095551725;
PONTOISE;RER C,TRAIN H,TRAIN J;1125;"{""coordinates"": [2.094239858, 49.04730654], ""type"": ""Point""}";consigne;40;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;66816;Pontoise;95500;Pontoise;2.094239858;49.04730654;49.04730654, 2.094239858;
RAMBOUILLET;TRAIN N;34;"{""coordinates"": [1.8312, 48.6439], ""type"": ""Point""}";consigne;40;true;2012;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;60665;Rambouillet;78517;Rambouillet;1.8312;48.6439;48.6439, 1.8312;
ROISSY-EN-BRIE;RER E;169;"{""coordinates"": [2.649825259, 48.79557224], ""type"": ""Point""}";abri;24;true;2018;;NC;NC;CA - Paris Vallée de la Marne;67839;Roissy-en-Brie;77390;Roissy-en-Brie;2.649825259;48.79557224;48.79557224, 2.649825259;
ROMAIN ROLLAND;TRAM 4;439;"{""coordinates"": [2.547725, 48.904669], ""type"": ""Point""}";abri;24;true - non labellisé;2021;;NC;NC;IDFM;73350;Romain Rolland;93014;Clichy-sous-Bois;2.547725;48.904669;48.904669, 2.547725;
ROSNY-SOUS-BOIS;RER E;1134;"{""coordinates"": [2.485385, 48.870511], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;71935;Rosny-sous-Bois;93064;Rosny-sous-Bois;2.485385;48.870511;48.870511, 2.485385;
ROSNY-SOUS-BOIS;RER E;1135;"{""coordinates"": [2.485359582, 48.87051912], ""type"": ""Point""}";abri;20;true;2024;;NC;NC;SNCF;71935;Rosny-sous-Bois;93064;Rosny-sous-Bois;2.485359582;48.87051912;48.87051912, 2.485359582;
RUEIL-MALMAISON;RER A;36;"{""coordinates"": [2.17177921, 48.88725672], ""type"": ""Point""}";consigne;398;true;2015;30 €;0 €;https://portail.cykleo.fr/keolis_park_idf;Rueil-Malmaison;70902;Rueil-Malmaison;92063;Rueil-Malmaison;2.17177921;48.88725672;48.88725672, 2.17177921;
RUNGIS-LA FRATERNELLE;RER C,TRAM 7;136;"{""coordinates"": [2.353127293, 48.74025032], ""type"": ""Point""}";abri;20;true;2016;;NC;NC;Département - Val-de-Marne;69633;Rungis la Fraternelle;94065;Rungis;2.353127293;48.74025032;48.74025032, 2.353127293;
SAINT-DENIS UNIVERSITE;METRO 13;38;"{""coordinates"": [2.364207801, 48.94588251], ""type"": ""Point""}";consigne;32;true;2022;30 €;0 €;https://ratp-parking-velos.iledefrance-mobilites.fr/;RATP;72358;Saint-Denis - Université;93066;Saint-Denis;2.364207801;48.94588251;48.94588251, 2.364207801;
SAINT-GRATIEN;RER C;601;"{""coordinates"": [2.285515666, 48.9638744], ""type"": ""Point""}";consigne;20;true;2022;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;65305;Saint-Gratien;95555;Saint-Gratien;2.285515666;48.9638744;48.9638744, 2.285515666;
SAINT-LEU-LA-FORET;TRAIN H;1074;"{""coordinates"": [2.242939, 49.015528], ""type"": ""Point""}";abri;12;true;2024;;NC;NC;SNCF;66452;Saint-Leu-la-Forêt;95563;Saint-Leu-la-Forêt;2.242939;49.015528;49.015528, 2.242939;
SAINT-QUENTIN-EN-YVELINES;RER C,TRAIN N,TRAIN U;1302;"{""coordinates"": [2.044565096, 48.78813479], ""type"": ""Point""}";abri;20;true;2017;;NC;https://idf-mobilites.fr/sqy-parking-velos;IDFM;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;78423;Montigny-le-Bretonneux;2.044565096;48.78813479;48.78813479, 2.044565096;
LE VESINET-CENTRE;RER A;191;"{""coordinates"": [2.134600922, 48.89008628], ""type"": ""Point""}";consigne;100;true;2020;30 €;0 €;https://idf-mobilites.fr/argbds-parking-velos;IDFM;64514;Le Vésinet - Centre;78650;Le Vésinet;2.134600922;48.89008628;48.89008628, 2.134600922;
LE VESINET-LE PECQ;RER A;22;"{""coordinates"": [2.121938893, 48.89879374], ""type"": ""Point""}";consigne;184;true;2016;30 €;0 €;https://idf-mobilites.fr/argbds-parking-velos;IDFM;64582;Le Vésinet - Le Pecq;78650;Le Vésinet;2.121938893;48.89879374;48.89879374, 2.121938893;
SAVIGNY-LE-TEMPLE-NANDY;RER D;1347;"{""coordinates"": [2.584608, 48.595544], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;SNCF;62290;Savigny-le-Temple - Nandy;77445;Savigny-le-Temple;2.584608;48.595544;48.595544, 2.584608;
SAVIGNY-LE-TEMPLE-NANDY;RER D;1368;"{""coordinates"": [2.584532, 48.595535], ""type"": ""Point""}";abri;8;true;2024;;NC;NC;SNCF;62290;Savigny-le-Temple - Nandy;77445;Savigny-le-Temple;2.584532;48.595535;48.595535, 2.584532;
SAVIGNY-LE-TEMPLE-NANDY;RER D;1381;"{""coordinates"": [2.584832, 48.595591], ""type"": ""Point""}";abri;12;true;2024;;NC;NC;SNCF;62290;Savigny-le-Temple - Nandy;77445;Savigny-le-Temple;2.584832;48.595591;48.595591, 2.584832;
SAVIGNY-LE-TEMPLE-NANDY;RER D;1384;"{""coordinates"": [2.585019, 48.595622], ""type"": ""Point""}";abri;26;true;2024;;NC;NC;SNCF;62290;Savigny-le-Temple - Nandy;77445;Savigny-le-Temple;2.585019;48.595622;48.595622, 2.585019;
SEVRES - VILLES-D'AVRAY;TRAIN L,TRAIN U;607;"{""coordinates"": [2.200579026, 48.82730896], ""type"": ""Point""}";abri;8;true;2021;;NC;NC;SNCF;70686;Sèvres - Ville-d'Avray;92072;Sèvres;2.200579026;48.82730896;48.82730896, 2.200579026;
STADE DE BONNEUIL;393;221;"{""coordinates"": [2.480945, 48.765537], ""type"": ""Point""}";abri;12;true;2019;;NC;NC;Département - Val-de-Marne;424094;Stade de Bonneuil;78089;Bonnières-sur-Seine;2.480945;48.765537;48.765537, 2.480945;
SUCY-BONNEUIL;RER A;127;"{""coordinates"": [2.5079836, 48.7712247], ""type"": ""Point""}";abri;50;true;2024;;NC;NC;RATP;72929;Sucy - Bonneuil;94071;Sucy-en-Brie;2.5079836;48.7712247;48.7712247, 2.5079836;
TRAPPES;TRAIN N,TRAIN U;46;"{""coordinates"": [2.0071, 48.7754], ""type"": ""Point""}";consigne;40;true;2012;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;463850;Trappes;78621;Trappes;2.0071;48.7754;48.7754, 2.0071;
VAL POMPADOUR;393;222;"{""coordinates"": [2.447156, 48.768944], ""type"": ""Point""}";abri;10;true;2019;;NC;NC;Département - Val-de-Marne;69911;Val Pompadour;94074;Valenton;2.447156;48.768944;48.768944, 2.447156;
VIARMES;TRAIN H;1261;"{""coordinates"": [2.368409, 49.116991], ""type"": ""Point""}";consigne;10;true;2024;30 €;0 €;https://sncf-parking-velos.iledefrance-mobilites.fr;SNCF;67176;Viarmes;95652;Viarmes;2.368409;49.116991;49.116991, 2.368409;
VIARMES;TRAIN H;1262;"{""coordinates"": [2.368409, 49.116991], ""type"": ""Point""}";abri;10;true;2024;;NC;NC;SNCF;67176;Viarmes;95652;Viarmes;2.368409;49.116991;49.116991, 2.368409;
VITRY-SUR-SEINE;RER C;57;"{""coordinates"": [2.403037698, 48.80045176], ""type"": ""Point""}";abri;30;true;2015;;NC;NC;Département - Val-de-Marne;70313;Vitry-sur-Seine;94081;Vitry-sur-Seine;2.403037698;48.80045176;48.80045176, 2.403037698;
